Unnamed: 0,User,Age,Country,Platform,Day,Month,Year,Hour,Likes,Retweets,Comment,Hashtags,worlds,value_worlds,Sentiment,Timestamp,Daily Social Media Time (hrs)
682,VeniceRomantic,26,Italy,Instagram,18,4,2019,16,40,20,"Embarking on a gondola ride in Venice, each canal reflecting the romance of this timeless city. ",#Romance #TimelessCity,499,503,Romance,2019-04-18 16:30:00.000000 UTC,5.63
683,VenomousGarden,48,Canada,Instagram,2,3,2021,17,50,25,"Betrayal, a venomous serpent slithering through the garden of trust, poisoning roots. ",#Betrayal #PoisonedTrust,464,468,Betrayal,2021-03-02 17:45:00.000000 UTC,6.1
684,VenomousHeart,52,Australia,Twitter,12,12,2019,17,32,16," Jealousy, a venom that seeps through the veins, poisoning the heart and turning it into a breeding ground for discontent. ",#Jealous #HeartOfDiscontent,314,318,Jealous,2019-12-12 17:00:00.000000 UTC,7.05
685,VenomousSoul,43,UK,Facebook,8,3,2019,14,24,12," Bitterness festering like a venomous vine, entwining the soul in a web of resentment, poisoning the garden of peace. ",#Bitterness #ResentmentWeb,298,302,Bitterness,2019-03-08 14:20:00.000000 UTC,7.73
684,VirtualTalentShowSuccessHighSchool,37,USA,Instagram,15,11,2020,15,47,24,"Organizing a virtual talent show during challenging times, bringing smiles to classmates' faces! ",#VirtualEntertainment #HighSchoolPositivity,732,736,Happy,2020-11-15 15:15:00.000000 UTC,7.32
685,VisionarySpirit,34,UK,Instagram,10,9,2021,14,40,20," A fiery determination burning within, fueled by the vision of reaching unparalleled heights. ",#Determination #UnparalleledHeights,225,227,Determination,2021-09-10 14:45:00.000000 UTC,2.22
686,VRExplorer,31,USA,Facebook,21,1,2023,13,30,15,Exploring the world of virtual reality.,#VR #VirtualReality,21,21,Positive,2023-01-21 13:20:00.000000 UTC,4.34
687,VRMeetup,61,India,Twitter,30,1,2023,18,55,28,Attending a virtual reality meetup.,#VRMeetup #VirtualReality,47,48,Positive,2023-01-30 18:30:00.000000 UTC,5.75
688,Wanderlust,56,India,Twitter,25,7,2022,10,80,40,Anticipation for an upcoming adventure in an exotic destination.,#Anticipation #AdventureAwaits,356,360,Anticipation,2022-07-25 10:00:00.000000 UTC,1.71
689,WaveNavigator,63,Australia,Twitter,30,10,2022,11,34,17," Charting a course through the waves of hopeful anticipation, a sailor steering towards the shores of dreams yet unexplored. ",#Hopeful #SailorOfDreams,278,282,Hopeful,2022-10-30 11:40:00.000000 UTC,7.96
690,WaveNavigator,19,Australia,Twitter,30,10,2022,11,34,17," Charting a course through the waves of hopeful anticipation, a sailor steering towards the shores of dreams yet unexplored. ",#Hopeful #SailorOfDreams,292,296,Hopeful,2022-10-30 11:40:00.000000 UTC,6.68
691,WearySoulCrushed,51,Canada,Instagram,5,9,2021,13,70,35,"Emotional exhaustion, the weight of the world crushing weary shoulders. ",#Exhaustion #CrushedSpirit,436,440,Exhaustion,2021-09-05 13:30:00.000000 UTC,6.53
692,WebSeriesViewerCharacterConnection,61,Canada,Facebook,8,7,2020,19,60,30,"Streaming the latest web series, the viewer is engrossed in the characters' journey, feeling a sense of connection and empathy. ",#Engagement #WebSeriesJourney,533,537,Engagement,2020-07-08 19:30:00.000000 UTC,1.61
693,WeekendHikeHighSchool,22,UK,Instagram,19,10,2023,18,42,21,"Exploring a new hiking trail with friends over the weekend. Nature, laughter, and good vibes! ",#NatureAdventures #HighSchoolFriends,722,726,Happy,2023-10-19 18:20:00.000000 UTC,1.58
694,WeightliftingFanFailedRecord,16,Germany,Facebook,8,1,2022,21,70,35,"The weightlifter's failed attempt at a personal record results in frustration, highlighting the challenging nature of pushing physical limits. ",#Challenge #WeightliftingFailure,559,563,Challenge,2022-01-08 21:30:00.000000 UTC,3.15
695,WellnessCheck,51,Canada,Twitter,18,1,2023,10,15,7,Feeling a bit under the weather today.,#SickDay #Health,11,11,Negative,2023-01-18 10:30:00.000000 UTC,3.82
696,WhisperedDespair,42,France,Instagram,30,4,2019,14,45,22,"Desperation whispers, the silent plea for a glimmer of hope in the abyss. ",#Desperation #GlimmerOfHope,439,443,Desperation,2019-04-30 14:00:00.000000 UTC,1.97
697,WindWhisperer,56,India,Twitter,6,5,2023,7,30,15," Hopeful whispers of wind, carrying the promises of a brighter tomorrow, a symphony of optimism in the air of possibilities. ",#Hopeful #BrighterTomorrows,275,279,Hopeful,2023-05-06 07:20:00.000000 UTC,4.8
698,WindWhisperer,20,India,Twitter,6,5,2023,7,30,," Hopeful whispers of wind, carrying the promises of a brighter tomorrow, a symphony of optimism in the air of possibilities. ",#Hopeful #BrighterTomorrows,289,293,Hopeful,2023-05-06 07:20:00.000000 UTC,5.52
699,WindWhisperer,54,Canada,Instagram,10,6,2021,10,28,14," Apprehensive whispers in the wind, a forecast of uncertainty, the mind's weather vane spinning wildly in the storm of doubt. ",#Apprehensive #StormOfDoubt,324,328,Apprehensive,2021-06-10 10:00:00.000000 UTC,3.07
700,WineConnoisseur,23,UK,Instagram,23,6,2023,18,55,28,"Sipping on a favorite vintage wine, each sip telling a story of the years gone by. Cheers to a life well-lived. #WineLover #VintageCheers ",#LifeWellLived #SeniorWine,615,619,Contentment,2023-06-23 18:45:00.000000 UTC,7.93
701,WinterBlues,21,USA,Instagram,20,1,2023,15,15,8,Winter blues got me feeling low.,#WinterBlues #Mood,19,19,Negative,2023-01-20 15:15:00.000000 UTC,2.85
702,WinterLover,21,Canada,Twitter,8,12,2021,19,35,18,Overjoyed by the warmth of a cozy fireplace on a winter evening.,#Overjoyed #WinterWarmth,344,348,Overjoyed,2021-12-08 19:30:00.000000 UTC,1.46
703,WinterOfEmotions,55,Japan,Instagram,2,4,2020,14,70,35,"Isolation deepens, an emotional winter where warmth is but a distant memory. ",#Isolation #EmotionalWinter,430,434,Isolation,2020-04-02 14:20:00.000000 UTC,4.85
704,WinterSports,47,Canada,Twitter,26,1,2023,14,30,15,Winter sports day at the local park.,#WinterSports #Fun,35,36,Positive,2023-01-26 14:20:00.000000 UTC,3.03
705,WinterWarmth,40,UK,Twitter,10,2,2016,19,50,25,Tenderness in the warmth of a cozy winter evening.,#Tenderness #CozyEvening,131,133,Tenderness,2016-02-10 19:45:00.000000 UTC,5.55
706,WinterWarmth,31,Switzerland,Instagram,12,1,2020,18,60,30,Savoring the warmth of a cup of cocoa on a chilly winter evening.,#Coziness #WarmWinterEvening,386,390,Coziness,2020-01-12 18:00:00.000000 UTC,5.81
707,WinterWarmth,58,Switzerland,Instagram,12,1,2020,18,60,30,Savoring the warmth of a cup of cocoa on a chilly winter evening.,#Coziness #WarmWinterEvening,406,410,Coziness,2020-01-12 18:00:00.000000 UTC,2.46
708,WisdomBloggerSenior,33,UK,Instagram,19,7,2023,19,45,22,"Started a blog sharing the wisdom gained through the years, proving that every day is a chance to learn and grow. #SeniorWisdom #Blog ",#LifeLessons #SeniorBlog,641,645,Gratitude,2023-07-19 19:45:00.000000 UTC,1.24
709,WiseSoul,55,UK,Twitter,12,6,2023,18,55,28,"Reflecting on a lifetime of memories, each wrinkle tells a story. Embracing the beauty of aging. #LifeReflections #BeautyInAging ",#AgingGracefully #Memories,604,608,Gratitude,2023-06-12 18:00:00.000000 UTC,6.58
710,WistfulPainter,35,UK,Facebook,25,2,2019,21,26,13," Melancholy as a companion, painting the canvas of life with the brushstrokes of wistful yearning. ",#Melancholy #WistfulYearning,240,244,Melancholy,2019-02-25 21:00:00.000000 UTC,4.98
711,WitheredRose,32,France,Instagram,10,2,2023,14,55,28,"Like a withered rose in the garden of love, petals fall, a silent surrender to time. ",#Loss #SilentSurrender,460,464,Loss,2023-02-10 14:30:00.000000 UTC,1.07
712,WorkplaceWoes,37,Canada,Twitter,1,3,2023,17,30,15,Feeling bitter about the unfairness in the workplace.,#Bitter #Unfairness,103,105,Bitter,2023-03-01 17:45:00.000000 UTC,7.8
713,WorkshopAttendee,28,USA,Instagram,26,1,2023,9,50,25,Feeling inspired after attending a workshop.,#Inspiration #Workshop,34,35,Positive,2023-01-26 09:45:00.000000 UTC,6.96
714,WorriedMind,51,UK,Instagram,15,4,2019,9,25,12," Anxiety grips my heart, worry clouds my thoughts.  ",#Anxiety #Worry,171,173,Anxiety,2019-04-15 09:00:00.000000 UTC,4.43
715,WoundedGarden,39,UK,Twitter,17,3,2018,14,32,16," Jealousy, a festering wound, the pain intensifying with each glance at the garden of others' achievements, blooming beyond the fence. ",#Jealous #BloomingAchievements,326,330,Jealous,2018-03-17 14:45:00.000000 UTC,5.7
716,WrappedDelight,25,Australia,Twitter,5,2,2023,19,50,25,"A surprise gift, wrapped in anticipation, unfolds a moment of delight and wonder. ",#Surprise #WonderfulMoment,484,488,Surprise,2023-02-05 19:30:00.000000 UTC,2.93
717,YearbookExplorer,59,India,Instagram,18,6,2017,14,25,12," Flipping through the pages of an old yearbook, nostalgia painting smiles and tears on my face. ",#Nostalgia #YearbookMemories,222,224,Nostalgia,2017-06-18 14:45:00.000000 UTC,4.46
718,ZenLifestyle,32,UK,Instagram,10,1,2023,16,30,15," Embracing the ebb and flow of life, finding acceptance in the dance of existence. ",#Acceptance #LifeJourney,204,206,Acceptance,2023-01-10 16:20:00.000000 UTC,0.6
719,ZenMaster,41,India,Twitter,18,2,2023,9,30,15,Finding calmness in the midst of a busy day.,#Calmness #PeacefulMind,71,73,Calmness,2023-02-18 09:30:00.000000 UTC,0.79
720,ZenMaster2,60,UK,Twitter,12,2,2022,18,35,18," Meditating by the serene lake, finding inner peace.   ",#Serenity #Meditation,113,115,Serenity,2022-02-12 18:20:00.000000 UTC,3.64
721,ZenSeeker,45,Canada,Instagram,20,10,2017,8,70,35,Enveloped in serenity while practicing mindfulness by the lake.,#Mindfulness #LakeTranquility,374,378,Mindfulness,2017-10-20 08:15:00.000000 UTC,6.3
